id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
10499404,Australia,NSW,BYRON SHIRE COUNCIL,House,32.72,"$1,400.00 ",Entire home/apt,1,3,5
26487116,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,33.45,"$2,215.00 ",Entire home/apt,1,1,1
32023434,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.14,"$1,751.00 ",Entire home/apt,1,3,4
24897851,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.10,"$1,309.00 ",Entire home/apt,2,2,2
598972,Australia,NSW,BYRON SHIRE COUNCIL,House,34.09,"$1,896.00 ",Entire home/apt,3,5,6
32520041,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.50,"$1,412.00 ",Entire home/apt,1,2,2
16483992,Australia,NSW,BYRON SHIRE COUNCIL,House,30.31,"$1,074.00 ",Entire home/apt,2.5,4,5
23456263,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.27,"$1,320.00 ",Entire home/apt,1.5,3,4
19892759,Australia,NSW,BYRON SHIRE COUNCIL,House,31.83,"$1,320.00 ",Entire home/apt,3,4,5
9242513,Australia,NSW,BYRON SHIRE COUNCIL,House,30.89,"$1,419.00 ",Entire home/apt,2,3,3
14876572,Australia,,BYRON SHIRE COUNCIL,House,31.21,"$1,322.00 ",Entire home/apt,3,5,7
20093891,Australia,NSW,BYRON SHIRE COUNCIL,House,32.82,"$1,915.00 ",Entire home/apt,2,4,6
2433329,Australia,NSW,BYRON SHIRE COUNCIL,House,32.82,"$1,916.00 ",Entire home/apt,2,3,6
31024194,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.57,"$1,650.00 ",Entire home/apt,1,3,1
4889522,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.94,"$1,156.00 ",Entire home/apt,1,1,1
21082212,Australia,NSW,BYRON SHIRE COUNCIL,House,31.21,"$1,651.00 ",Entire home/apt,2.5,3,4
22529465,Australia,NSW,BYRON SHIRE COUNCIL,House,31.21,"$1,930.00 ",Entire home/apt,3,4,4
1652388,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.51,"$1,539.00 ",Entire home/apt,1,2,3
14186836,Australia,NSW,BYRON SHIRE COUNCIL,House,31.56,"$1,540.00 ",Entire home/apt,2,3,5
11950780,Australia,NSW,BYRON SHIRE COUNCIL,House,34.15,"$1,790.00 ",Entire home/apt,2,5,7
16350514,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.20,"$1,661.00 ",Entire home/apt,2,3,3
13706672,Australia,NSW,BYRON SHIRE COUNCIL,House,31.89,"$2,100.00 ",Entire home/apt,3,4,5
21543582,Australia,NSW,BYRON SHIRE COUNCIL,House,31.58,"$1,550.00 ",Entire home/apt,2,3,5
31697170,Australia,NSW,BYRON SHIRE COUNCIL,House,33.18,"$1,551.00 ",Entire home/apt,2,4,5
30269329,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.29,"$1,345.00 ",Entire home/apt,1,3,3
33674519,Australia,NSW,BYRON SHIRE COUNCIL,House,32.25,"$2,287.00 ",Entire home/apt,3,5,6
11514289,Australia,NSW,BYRON SHIRE COUNCIL,House,33.56,"$1,950.00 ",Entire home/apt,2.5,4,5
12935742,Australia,NSW,BYRON SHIRE COUNCIL,House,31.30,"$1,255.00 ",Entire home/apt,3.5,4,6
16932251,Australia,NSW,BYRON SHIRE COUNCIL,House,33.51,"$1,555.00 ",Entire home/apt,2,3,4
5095113,Australia,New South Wales,BYRON SHIRE COUNCIL,House,31.31,"$1,175.00 ",Entire home/apt,1,2,3
3853241,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.74,"$1,350.00 ",Entire home/apt,2,3,4
452025,Australia,NSW,BYRON SHIRE COUNCIL,House,32.27,"$2,300.00 ",Entire home/apt,2.5,3,3
30819270,Australia,NSW,BYRON SHIRE COUNCIL,House,32.60,"$1,962.00 ",Entire home/apt,3,4,4
17526173,Australia,NSW,BYRON SHIRE COUNCIL,House,31.61,"$1,963.00 ",Entire home/apt,2.5,4,5
17578336,Australia,NSW,BYRON SHIRE COUNCIL,House,31.32,"$1,459.00 ",Entire home/apt,2,4,6
8975665,Australia,NSW,BYRON SHIRE COUNCIL,House,30.73,"$1,271.00 ",Entire home/apt,2.5,3,5
8762017,Australia,NSW,BYRON SHIRE COUNCIL,House,32.95,"$1,700.00 ",Entire home/apt,1.5,4,5
18007303,Australia,NSW,BYRON SHIRE COUNCIL,House,33.28,"$1,703.00 ",Entire home/apt,2,4,5
563517,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.67,"$1,704.00 ",Entire home/apt,2,3,5
1249345,Australia,NSW,BYRON SHIRE COUNCIL,House,32.01,"$1,847.00 ",Entire home/apt,3,4,7
33615661,Australia,NSW,BYRON SHIRE COUNCIL,House,33.98,"$1,850.00 ",Entire home/apt,3,6,8
30940101,Australia,NSW,BYRON SHIRE COUNCIL,House,32.67,"$1,850.00 ",Entire home/apt,3,3,4
17448673,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,33.00,"$1,850.00 ",Entire home/apt,1,1,1
12156633,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.79,"$1,199.00 ",Entire home/apt,2,3,3
2106553,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.76,"$1,599.00 ",Entire home/apt,1.5,2,2
4526635,Australia,New South Wales,BYRON SHIRE COUNCIL,House,31.08,"$1,600.00 ",Entire home/apt,2,3,3
2232981,Australia,NSW,BYRON SHIRE COUNCIL,House,30.44,"$1,600.00 ",Entire home/apt,2,3,3
10289578,Australia,NSW,BYRON SHIRE COUNCIL,House,33.07,"$2,370.00 ",Entire home/apt,5.5,5,5
20904165,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.79,"$1,612.00 ",Entire home/apt,1,3,3
21382492,Australia,,BYRON SHIRE COUNCIL,House,33.37,"$1,737.00 ",Entire home/apt,3,4,6
7636760,Australia,NSW,BYRON SHIRE COUNCIL,House,30.49,"$1,499.00 ",Entire home/apt,3,4,5
15863350,Australia,NSW,BYRON SHIRE COUNCIL,House,30.81,"$1,500.00 ",Entire home/apt,2,3,3
30068874,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,33.06,"$1,877.00 ",Entire home/apt,2,3,4
16469654,Australia,NSW,BYRON SHIRE COUNCIL,House,32.41,"$2,029.00 ",Entire home/apt,3,5,8
9993146,Australia,NSW,BYRON SHIRE COUNCIL,House,30.83,"$1,399.00 ",Entire home/apt,2,3,4
4721581,Australia,NSW,BYRON SHIRE COUNCIL,House,32.76,"$2,201.00 ",Entire home/apt,3,4,5
19349466,Australia,NSW,BYRON SHIRE COUNCIL,House,31.15,"$1,400.00 ",Private room,2,5,6
2332742,Australia,NSW,BYRON SHIRE COUNCIL,House,32.41,"$1,400.00 ",Entire home/apt,2,4,6
2680100,Australia,NSW,BYRON SHIRE COUNCIL,House,31.49,"$1,140.00 ",Entire home/apt,2.5,4,0
18657760,Australia,NSW,BYRON SHIRE COUNCIL,House,34.45,"$2,210.00 ",Entire home/apt,3,5,6
30797824,Australia,NSW,BYRON SHIRE COUNCIL,House,32.43,"$1,751.00 ",Entire home/apt,2,5,5
20505650,Australia,NSW,BYRON SHIRE COUNCIL,House,33.39,"$1,625.00 ",Entire home/apt,2,4,6
6425734,Australia,New South Wales,BYRON SHIRE COUNCIL,House,30.85,"$1,406.00 ",Entire home/apt,1,3,5
28060963,Australia,NSW,BYRON SHIRE COUNCIL,House,34.45,"$2,212.00 ",Entire home/apt,2,4,4
4754011,Australia,NSW,BYRON SHIRE COUNCIL,House,34.48,"$2,400.00 ",Entire home/apt,2,3,4
9996734,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,31.51,"$1,145.00 ",Entire home/apt,1,2,2
4225465,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,33.43,"$1,895.00 ",Entire home/apt,1.5,2,2
4959259,Australia,NSW,BYRON SHIRE COUNCIL,House,31.81,"$1,901.00 ",Entire home/apt,2,3,5
15941299,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.66,"$1,230.00 ",Entire home/apt,2,2,3
18477950,Australia,NSW,BYRON SHIRE COUNCIL,House,33.15,"$2,230.00 ",Entire home/apt,2.5,4,5
563172,Australia,NSW,BYRON SHIRE COUNCIL,House,31.17,"$1,766.00 ",Entire home/apt,2,4,5
18294002,Australia,NSW,BYRON SHIRE COUNCIL,House,33.78,"$1,650.00 ",Entire home/apt,1,3,5
31390619,Australia,NSW,BYRON SHIRE COUNCIL,House,31.21,"$1,650.00 ",Entire home/apt,1.5,2,2
7686457,Australia,NSW,BYRON SHIRE COUNCIL,House,31.53,"$1,650.00 ",Entire home/apt,2,5,6
20574236,Australia,NSW,BYRON SHIRE COUNCIL,House,30.91,"$1,535.00 ",Entire home/apt,2,4,5
30909683,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.59,"$1,251.00 ",Entire home/apt,1,2,3
4053039,Australia,NSW,BYRON SHIRE COUNCIL,House,32.86,"$1,549.00 ",Entire home/apt,1,3,4
16886563,Australia,NSW,BYRON SHIRE COUNCIL,House,32.85,"$1,345.00 ",Entire home/apt,2,3,3
9886625,Australia,NSW,BYRON SHIRE COUNCIL,House,33.20,"$1,800.00 ",Entire home/apt,5,7,14
23061313,Australia,NSW,BYRON SHIRE COUNCIL,House,32.23,"$1,256.00 ",Entire home/apt,1,3,4
17592850,Australia,NSW,BYRON SHIRE COUNCIL,House,32.57,"$2,280.00 ",Entire home/apt,6,6,6
16230156,Australia,NSW,BYRON SHIRE COUNCIL,House,31.29,"$1,448.00 ",Entire home/apt,2,3,5
26406767,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.95,"$1,675.00 ",Entire home/apt,2,2,2
5449308,Australia,NSW,BYRON SHIRE COUNCIL,House,32.24,"$1,949.00 ",Entire home/apt,2.5,3,3
5375342,Australia,NSW,BYRON SHIRE COUNCIL,House,30.36,"$1,350.00 ",Entire home/apt,2,4,5
19867498,Australia,NSW,BYRON SHIRE COUNCIL,House,32.56,"$1,449.00 ",Entire home/apt,2,3,3
33562309,Australia,NSW,BYRON SHIRE COUNCIL,House,31.31,"$1,260.00 ",Entire home/apt,1.5,3,4
16058747,Australia,NSW,BYRON SHIRE COUNCIL,House,32.90,"$1,951.00 ",Entire home/apt,2.5,4,5
6900769,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,33.86,"$1,678.00 ",Entire home/apt,2,3,3
32215199,Australia,NSW,BYRON SHIRE COUNCIL,House,34.60,"$2,289.00 ",Entire home/apt,2.5,4,5
31017883,Australia,NSW,BYRON SHIRE COUNCIL,House,30.67,"$1,566.00 ",Entire home/apt,1,2,3
6437814,Australia,NSW,BYRON SHIRE COUNCIL,House,30.66,"$1,689.00 ",Entire home/apt,1,3,3
29544796,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.60,"$1,821.00 ",Entire home/apt,2,3,5
29583842,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.71,"$1,467.00 ",Entire home/apt,2,2,3
16246754,Australia,NSW,BYRON SHIRE COUNCIL,House,32.62,"$1,699.00 ",Entire home/apt,2,3,3
32244730,Australia,NSW,BYRON SHIRE COUNCIL,House,33.92,"$1,699.00 ",Entire home/apt,2,4,4
4711297,Australia,NSW,BYRON SHIRE COUNCIL,House,31.67,"$1,469.00 ",Entire home/apt,1.5,3,6
20155471,Australia,NSW,BYRON SHIRE COUNCIL,House,31.34,"$1,700.00 ",Entire home/apt,3,5,7
3241713,Australia,NSW,BYRON SHIRE COUNCIL,House,31.99,"$1,470.00 ",Entire home/apt,2,3,3
13319969,Australia,NSW,BYRON SHIRE COUNCIL,House,33.60,"$1,701.00 ",Entire home/apt,2,3,4
22252503,Australia,NSW,BYRON SHIRE COUNCIL,House,30.76,"$1,280.00 ",Entire home/apt,2,3,2
15824954,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.05,"$1,475.00 ",Entire home/apt,2.5,3,3
16419956,Australia,NSW,BYRON SHIRE COUNCIL,House,33.60,"$1,586.00 ",Entire home/apt,1.5,3,6
29141800,Australia,NSW,BYRON SHIRE COUNCIL,House,32.32,"$1,375.00 ",Entire home/apt,2,3,3
10840162,Australia,NSW,BYRON SHIRE COUNCIL,House,33.69,"$2,528.00 ",Entire home/apt,2.5,3,4
30821440,Australia,NSW,BYRON SHIRE COUNCIL,House,33.99,"$2,151.00 ",Entire home/apt,2,4,1
4464242,Australia,NSW,BYRON SHIRE COUNCIL,House,31.71,"$1,199.00 ",Entire home/apt,1.5,4,5
27226988,Australia,NSW,BYRON SHIRE COUNCIL,House,33.32,"$1,990.00 ",Entire home/apt,1,3,3
16637532,Australia,NSW,BYRON SHIRE COUNCIL,House,32.02,"$1,284.00 ",Entire home/apt,1,3,4
918903,Australia,NSW,BYRON SHIRE COUNCIL,House,30.48,"$1,200.00 ",Entire home/apt,3,4,5
29263063,Australia,NSW,BYRON SHIRE COUNCIL,House,32.66,"$1,845.00 ",Entire home/apt,3.5,4,6
19144190,Australia,NSW,BYRON SHIRE COUNCIL,House,29.56,"$1,201.00 ",Entire home/apt,2,3,4
22089204,Australia,NSW,BYRON SHIRE COUNCIL,House,30.47,"$1,287.00 ",Entire home/apt,2,4,6
16899345,Australia,NSW,BYRON SHIRE COUNCIL,House,32.68,"$1,720.00 ",Entire home/apt,2.5,3,3
738370,Australia,NSW,BYRON SHIRE COUNCIL,House,31.08,"$1,600.00 ",Entire home/apt,2,4,6
23402917,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.36,"$1,723.00 ",Entire home/apt,2,3,4
22084515,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.41,"$1,489.00 ",Entire home/apt,2,2,3
4868683,Australia,NSW,BYRON SHIRE COUNCIL,House,31.43,"$1,494.00 ",Entire home/apt,2,2,3
20001216,Australia,NSW,BYRON SHIRE COUNCIL,House,29.87,"$1,395.00 ",Entire home/apt,4,4,4
24893410,Australia,NSW,BYRON SHIRE COUNCIL,House,34.44,"$2,568.00 ",Entire home/apt,4,4,4
12934679,Australia,NSW,BYRON SHIRE COUNCIL,House,29.89,"$1,400.00 ",Entire home/apt,2.5,4,4
18379295,Australia,NSW,BYRON SHIRE COUNCIL,House,32.09,"$1,400.00 ",Entire home/apt,3.5,4,5
8720027,Australia,NSW,BYRON SHIRE COUNCIL,House,31.15,"$1,400.00 ",Entire home/apt,2,3,3
18079175,Australia,NSW,BYRON SHIRE COUNCIL,House,33.42,"$2,200.00 ",Entire home/apt,4,4,4
18079304,Australia,NSW,BYRON SHIRE COUNCIL,House,32.42,"$2,200.00 ",Entire home/apt,4,4,4
5633317,Australia,NSW,BYRON SHIRE COUNCIL,House,32.10,"$1,509.00 ",Entire home/apt,2.5,3,4
26336009,Australia,NSW,BYRON SHIRE COUNCIL,House,34.10,"$2,204.00 ",Entire home/apt,3,4,5
9911461,Australia,NSW,BYRON SHIRE COUNCIL,House,33.40,"$1,750.00 ",Entire home/apt,2.5,4,4
969690,Australia,NSW,BYRON SHIRE COUNCIL,House,32.76,"$1,751.00 ",Entire home/apt,1.5,3,3
22372938,Australia,NSW,BYRON SHIRE COUNCIL,House,34.46,"$2,391.00 ",Entire home/apt,3,3,3
11499134,Australia,NSW,BYRON SHIRE COUNCIL,House,35.15,"$2,400.00 ",Entire home/apt,1.5,3,3
564677,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,33.75,"$1,758.00 ",Entire home/apt,2,3,4
894979,Australia,NSW,BYRON SHIRE COUNCIL,House,34.11,"$2,050.00 ",Entire home/apt,2,3,7
21111699,Australia,NSW,BYRON SHIRE COUNCIL,House,33.81,"$2,062.00 ",Entire home/apt,3,4,6
32299947,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.93,"$1,240.00 ",Entire home/apt,1,1,1
25843474,Australia,NSW,BYRON SHIRE COUNCIL,House,32.18,"$1,330.00 ",Entire home/apt,2,3,6
19847880,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,30.01,"$1,242.00 ",Entire home/apt,1,0,1
31024980,Australia,NSW,BYRON SHIRE COUNCIL,House,32.50,"$1,650.00 ",Entire home/apt,2,3,4
31448580,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.50,"$1,650.00 ",Entire home/apt,2,3,
23650968,Australia,NSW,BYRON SHIRE COUNCIL,House,33.51,"$2,427.00 ",Entire home/apt,2,5,6
30793273,Australia,NSW,BYRON SHIRE COUNCIL,House,32.82,"$1,651.00 ",Entire home/apt,2,3,4
562848,Australia,NSW,BYRON SHIRE COUNCIL,House,32.51,"$2,077.00 ",Entire home/apt,2,4,6
25488323,Australia,NSW,BYRON SHIRE COUNCIL,House,34.93,"$2,660.00 ",Entire home/apt,1,3,6
11552861,Australia,New South Wales,BYRON SHIRE COUNCIL,House,34.57,"$2,451.00 ",Entire home/apt,3.5,6,9
2858990,Australia,NSW,BYRON SHIRE COUNCIL,House,32.22,"$1,549.00 ",Entire home/apt,2,2,2
23505136,Australia,NSW,BYRON SHIRE COUNCIL,House,31.27,"$1,550.00 ",Entire home/apt,2,3,4
5763302,Australia,NSW,BYRON SHIRE COUNCIL,House,31.93,"$1,449.00 ",Entire home/apt,2.5,3,4
29859161,Australia,NSW,BYRON SHIRE COUNCIL,House,32.88,"$1,675.00 ",Entire home/apt,2,3,5
21493189,Australia,NSW,BYRON SHIRE COUNCIL,House,32.25,"$1,451.00 ",Entire home/apt,2,3,5
28985898,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,32.91,"$1,955.00 ",Entire home/apt,2.5,0,5
20656426,Australia,NSW,BYRON SHIRE COUNCIL,House,29.48,"$1,268.00 ",Entire home/apt,1,3,3
17516412,Australia,NSW,BYRON SHIRE COUNCIL,House,34.62,"$2,480.00 ",Entire home/apt,2,5,7
3141043,Australia,,BYRON SHIRE COUNCIL,House,30.09,"$1,361.00 ",Entire home/apt,3,7,9
16901188,Australia,New South Wales,BYRON SHIRE COUNCIL,House,30.69,"$1,460.00 ",Entire home/apt,1,2,3
10773258,Australia,NSW,BYRON SHIRE COUNCIL,House,33.57,"$1,574.00 ",Entire home/apt,2,3,4
557918,Australia,NSW,BYRON SHIRE COUNCIL,House,32.94,"$1,968.00 ",Entire home/apt,2,3,5
17594539,Australia,NSW,BYRON SHIRE COUNCIL,House,32.96,"$2,713.00 ",Entire home/apt,6,7,8
9678569,Australia,NSW,BYRON SHIRE COUNCIL,House,31.68,"$1,369.00 ",Entire home/apt,2,2,2
8291723,Australia,NSW,BYRON SHIRE COUNCIL,House,33.94,"$1,973.00 ",Entire home/apt,2,3,4
26209684,Australia,NSW,BYRON SHIRE COUNCIL,House,32.30,"$1,700.00 ",Entire home/apt,3.5,4,5
32116661,Australia,NSW,BYRON SHIRE COUNCIL,House,31.63,"$2,135.00 ",Entire home/apt,2.5,5,5
16245982,Australia,NSW,BYRON SHIRE COUNCIL,House,33.60,"$1,701.00 ",Entire home/apt,2,3,4
15918150,Australia,NSW,BYRON SHIRE COUNCIL,House,32.31,"$1,701.00 ",Entire home/apt,2,3,3
19186784,Australia,NSW,BYRON SHIRE COUNCIL,House,32.65,"$1,840.00 ",Entire home/apt,2,3,3
28785861,Australia,NSW,BYRON SHIRE COUNCIL,House,32.99,"$1,990.00 ",Entire home/apt,2,3,4
15973704,Australia,NSW,BYRON SHIRE COUNCIL,House,32.02,"$1,715.00 ",Entire home/apt,2,4,5
17944227,Australia,NSW,BYRON SHIRE COUNCIL,House,33.32,"$1,599.00 ",Entire home/apt,2.5,4,4
2250098,Australia,NSW,BYRON SHIRE COUNCIL,House,33.01,"$2,000.00 ",Entire home/apt,2.5,3,3
6124214,Australia,NSW,BYRON SHIRE COUNCIL,House,31.12,"$1,390.00 ",Entire home/apt,2,3,4
22656921,Australia,NSW,BYRON SHIRE COUNCIL,House,31.40,"$1,725.00 ",Entire home/apt,2.5,4,8
15134378,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,29.89,"$1,299.00 ",Entire home/apt,1,2,3
25053024,Australia,NSW,BYRON SHIRE COUNCIL,House,35.05,"$2,347.00 ",Entire home/apt,3,5,5
564671,Australia,NSW,BYRON SHIRE COUNCIL,House,32.70,"$1,495.00 ",Entire home/apt,2,2,2
19849407,Australia,NSW,BYRON SHIRE COUNCIL,House,35.40,"$2,350.00 ",Entire home/apt,3.5,4,4
16738063,Australia,NSW,BYRON SHIRE COUNCIL,House,32.39,"$1,301.00 ",Entire home/apt,3,4,5
17895552,Australia,NSW,BYRON SHIRE COUNCIL,House,31.44,"$1,500.00 ",Entire home/apt,2,3,3
21464038,Australia,NSW,BYRON SHIRE COUNCIL,House,33.38,"$1,619.00 ",Entire home/apt,3,3,4
15415819,Australia,NSW,BYRON SHIRE COUNCIL,House,32.10,"$1,508.00 ",Entire home/apt,3,4,5
1572310,Australia,NSW,BYRON SHIRE COUNCIL,House,36.20,"$2,800.00 ",Entire home/apt,7.5,7,7
28636281,Australia,NSW,BYRON SHIRE COUNCIL,House,31.49,"$1,517.00 ",Entire home/apt,2,2,3
23402913,Australia,NSW,BYRON SHIRE COUNCIL,House,35.18,"$2,815.00 ",Entire home/apt,5,6,7
34127793,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.80,"$1,900.00 ",Entire home/apt,2.5,2,2
2326141,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.87,"$1,331.00 ",Entire home/apt,2,3,4
31838543,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.81,"$2,060.00 ",Entire home/apt,1,2,2
16259257,Australia,NSW,BYRON SHIRE COUNCIL,House,34.17,"$2,615.00 ",Entire home/apt,2.5,3,3
22670270,Australia,NSW,BYRON SHIRE COUNCIL,House,30.60,"$1,429.00 ",Entire home/apt,2,3,4
3697927,Australia,New South Wales,BYRON SHIRE COUNCIL,House,32.18,"$1,430.00 ",Entire home/apt,2,3,4
24288111,Australia,NSW,BYRON SHIRE COUNCIL,House,31.55,"$1,430.00 ",Entire home/apt,1,3,5
33564919,Australia,NSW,BYRON SHIRE COUNCIL,House,33.46,"$1,649.00 ",Entire home/apt,2,5,7
11554253,Australia,NSW,BYRON SHIRE COUNCIL,House,32.16,"$1,914.00 ",Entire home/apt,4,5,8
24948525,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,35.58,"$2,849.00 ",Entire home/apt,2,3,7
13437476,Australia,NSW,BYRON SHIRE COUNCIL,House,33.83,"$2,075.00 ",Entire home/apt,2,4,5
31655310,Australia,QLD,BYRON SHIRE COUNCIL,Camper/RV,31.90,"$1,549.00 ",Entire home/apt,0.5,0,1
33159743,Australia,NSW,BYRON SHIRE COUNCIL,House,31.23,"$1,792.00 ",Entire home/apt,2,3,3
5367106,Australia,NSW,BYRON SHIRE COUNCIL,House,32.86,"$1,550.00 ",Entire home/apt,2,3,6
24609139,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.97,"$1,446.00 ",Entire home/apt,2,3,4
30567681,Australia,NSW,BYRON SHIRE COUNCIL,House,30.68,"$1,350.00 ",Entire home/apt,2,2,2
15198814,Australia,NSW,BYRON SHIRE COUNCIL,House,32.56,"$1,350.00 ",Entire home/apt,3,3,3
22508595,Australia,NSW,BYRON SHIRE COUNCIL,House,31.57,"$1,941.00 ",Entire home/apt,3,3,3
17284616,Australia,NSW,BYRON SHIRE COUNCIL,House,32.89,"$2,901.00 ",Entire home/apt,2,3,3
29971316,Australia,NSW,BYRON SHIRE COUNCIL,House,32.55,"$2,670.00 ",Entire home/apt,1,3,4
31295435,Australia,NSW,BYRON SHIRE COUNCIL,House,30.36,"$1,571.00 ",Entire home/apt,2,3,4
25379168,Australia,NSW,BYRON SHIRE COUNCIL,House,33.58,"$1,960.00 ",Entire home/apt,4,4,4
2469292,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,30.08,"$1,467.00 ",Entire home/apt,2,2,3
24295092,Australia,NSW,BYRON SHIRE COUNCIL,House,33.26,"$1,965.00 ",Entire home/apt,2,4,5
13174054,Australia,NSW,BYRON SHIRE COUNCIL,House,34.95,"$2,295.00 ",Entire home/apt,1.5,4,6
33351698,Australia,NSW,BYRON SHIRE COUNCIL,House,30.69,"$1,701.00 ",Entire home/apt,1.5,3,3
13265339,Australia,NSW,BYRON SHIRE COUNCIL,House,33.30,"$2,500.00 ",Entire home/apt,3.5,4,4
9478856,Australia,NSW,BYRON SHIRE COUNCIL,House,32.06,"$1,389.00 ",Entire home/apt,1,1,2
14244554,Australia,NSW,BYRON SHIRE COUNCIL,House,33.32,"$1,599.00 ",Entire home/apt,1,2,2
31985209,Australia,NSW,BYRON SHIRE COUNCIL,House,30.45,"$1,604.00 ",Entire home/apt,3,5,5
23689817,Australia,NSW,BYRON SHIRE COUNCIL,House,36.11,"$2,748.00 ",Entire home/apt,3,5,6
4656866,Australia,NSW,BYRON SHIRE COUNCIL,House,32.37,"$1,726.00 ",Entire home/apt,2,4,4
19557130,Australia,NSW,BYRON SHIRE COUNCIL,House,30.80,"$1,497.00 ",Entire home/apt,2,4,6
16003522,Australia,NSW,BYRON SHIRE COUNCIL,House,32.69,"$2,166.00 ",Entire home/apt,2,6,8
563012,Australia,NSW,BYRON SHIRE COUNCIL,House,31.72,"$1,863.00 ",Entire home/apt,2,3,4
21231948,Australia,NSW,BYRON SHIRE COUNCIL,House,32.09,"$1,399.00 ",Entire home/apt,2,4,6
8998214,Australia,NSW,BYRON SHIRE COUNCIL,House,30.83,"$1,399.00 ",Entire home/apt,2,4,3
13928813,Australia,NSW,BYRON SHIRE COUNCIL,House,33.04,"$2,545.00 ",Entire home/apt,3.5,3,0
999220,Australia,NSW,BYRON SHIRE COUNCIL,House,34.75,"$2,550.00 ",Entire home/apt,3.5,7,7
23793792,Australia,NSW,BYRON SHIRE COUNCIL,House,33.38,"$2,550.00 ",Entire home/apt,3.5,4,4
23489838,Australia,NSW,BYRON SHIRE COUNCIL,House,34.08,"$2,556.00 ",Entire home/apt,3,4,5
16003527,Australia,NSW,BYRON SHIRE COUNCIL,House,32.41,"$1,619.00 ",Entire home/apt,2,2,2
1972614,Australia,NSW,BYRON SHIRE COUNCIL,House,32.42,"$1,509.00 ",Entire home/apt,3,4,4
1714375,Australia,NSW,BYRON SHIRE COUNCIL,House,34.40,"$2,188.00 ",Entire home/apt,2,5,7
340699,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.15,"$1,627.00 ",Entire home/apt,2.5,3,4
11349325,Australia,NSW,BYRON SHIRE COUNCIL,House,32.11,"$1,751.00 ",Entire home/apt,3,3,3
21091704,Australia,NSW,BYRON SHIRE COUNCIL,House,35.15,"$2,796.00 ",Entire home/apt,4,4,8
18078911,Australia,NSW,BYRON SHIRE COUNCIL,House,32.76,"$2,200.00 ",Entire home/apt,4,4,4
24705579,Australia,NSW,BYRON SHIRE COUNCIL,House,32.77,"$1,520.00 ",Entire home/apt,2.5,4,5
21382481,Australia,,BYRON SHIRE COUNCIL,House,34.08,"$1,890.00 ",Entire home/apt,2,3,4
8739509,Australia,NSW,BYRON SHIRE COUNCIL,House,35.16,"$2,800.00 ",Entire home/apt,2,6,8
13565017,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,31.50,"$1,521.00 ",Entire home/apt,1,2,3
33738088,Australia,NSW,BYRON SHIRE COUNCIL,House,31.84,"$1,421.00 ",Entire home/apt,2,4,4
17194260,Australia,NSW,BYRON SHIRE COUNCIL,House,31.83,"$1,525.00 ",Entire home/apt,2,3,3
21914423,Australia,NSW,BYRON SHIRE COUNCIL,House,31.48,"$1,900.00 ",Entire home/apt,3.5,4,4
